transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes,is_outlier,date_imputed,amount_was_invalid
T8413,U080,2021-04-16,expense,health,5312.0,upi,del,EMI payment,False,True,False
T4588,U027,2021-04-16,expense,utilities,194.0,cash,lucknow,Grocery shopping,False,True,False
T10193,U035,2021-04-16,income,others,2001.5,banktransfer,kolkata,Online course,False,True,True
T5754,U059,2021-01-03,expense,entertain,316.0,bank transfer,jaipur,...,False,False,False
T10518,U088,2024-06-14,expense,food,4823.0,bank transfer,luc,...,False,False,True
T12277,U080,2023-02-17,expense,utilities,2317.0,banktransfer,bangalore,test,False,False,False
T12385,U138,2021-03-29,expense,rentt,16454.0,bank transfer,pune,Online course,False,False,False
T11067,U098,2024-07-24,expense,food,435.0,credit card,kolkata,Doctor consultation,False,False,False
T3681,U052,2021-04-16,expense,others,1158.0,upi,pune,,False,True,False
T8530,U042,2021-04-16,expense,travel,606.0,upi,lucknow,Petrol,False,True,True
T11903,U041,2021-04-16,expense,savings,999999.0,banktransfer,unknown,Gym membership,False,True,False
T3018,U025,2022-06-03,expense,savings,9976.0,bank transfer,hyderabad,Gym membership,False,False,False
T10136,U022,2023-12-18,income,salary,24773.0,bank_transfer,luc,Monthly rent payment,False,False,False
T8175,U068,2022-09-02,expense,foodd,2457.0,cash,bangalore,Doctor consultation,False,False,True
T0451,U059,2022-11-10,expense,health,3744.0,bank transfer,unknown,Doctor consultation,False,False,False
T8176,U097,2021-04-16,expense,utilities,4521.0,bank transfer,hyd,misc,False,True,False
T5700,U097,2023-03-02,income,salary,47389.0,upi,mum,,False,False,False
T7659,U112,2021-04-16,expense,health,2352.0,unknown,jaipur,Grocery shopping,False,True,False
T1276,U083,2021-04-16,expense,entertainment,4736.0,bank_transfer,luc,Lunch,False,True,False
T9304,U087,2021-04-16,expense,rent,4116.0,upi,bangalore,,False,True,False
T0964,U109,2023-03-21,income,freelance,28542.0,credit card,ahmedabad,Monthly rent payment,False,False,False
T0426,U001,2024-11-20,expense,rent,4991.0,upi,unknown,Restaurant dinner,False,False,True
T3097,U109,2021-04-16,expense,travel,1666.0,bank_transfer,hyderabad,,False,True,False
T9303,U113,2021-04-16,expense,traval,5108.0,credit card,mumbai,Train ticket,False,True,False
T2878,U007,2022-11-04,expense,educaton,5158.5,banktransfer,hyderabad,Coffee,False,False,True
T5439,U114,2024-03-04,expense,fod,4342.0,credit card,jaipur,xyz123,False,False,False
T9629,U103,2021-03-13,expense,travl,6201.0,cash,mumbai,Medicine,False,False,False
T0798,U116,2021-04-16,expense,travel,4659.0,credit card,jaipur,Coffee,False,True,False
T12083,U032,2023-09-13,expense,travel,8172.0,upi,lucknow,Doctor consultation,False,False,False
T1097,U004,2022-02-21,expense,food,3122.0,upi,bangalore,Electricity bill,False,False,False
T12982,U001,2023-04-06,income,salary,69892.0,bank_transfer,unknown,Grocery shopping,False,False,False
T5453,U085,2022-06-22,expense,travel,606.0,upi,kolkata,Books,False,False,True
T2729,U006,2021-04-16,expense,traval,4290.0,upi,mumbai,Uber ride,False,True,False
T6871,U120,2021-04-16,expense,foods,3485.0,cash,jai,Electricity bill,False,True,False
T0506,U058,2021-04-16,expense,other,6403.0,bank transfr,chennai,Movie tickets,False,True,False
T11892,U125,2021-04-16,expense,edu,391.0,cash,lucknow,Medicine,False,True,False
T3538,U059,2021-02-14,expense,foodd,2457.0,upi,ban,ATM withdrawal,False,False,True
T1147,U052,2021-12-30,expense,entertainment,584.0,unknown,jaipur,Shopping,False,False,True
T11439,U084,2024-03-21,income,bonus,17575.0,upi,unknown,Medicine,False,False,False
T4229,U016,2021-04-16,expense,travl,5164.0,upi,ahmedabad,Fixed deposit,False,True,True
T0812,U065,2021-04-16,income,bonus,57598.0,upi,mumbai,,False,True,True
T10288,U103,2021-10-21,expense,entertainment,6155.0,banktransfer,ahmedabad,EMI payment,False,False,False
T9694,U020,2022-08-26,expense,travel,3605.0,bank transfer,delhi,Coffee,False,False,False
T11645,U086,2021-04-16,expense,utility,9791.0,credit card,bangalore,xyz123,False,True,False
T12077,U059,2021-04-16,expense,entertainment,5605.0,credit card,hyderabad,Fixed deposit,False,True,False
T2788,U088,2021-04-16,expense,travel,606.0,bank transfr,pun,Shopping,False,True,True
T10834,U066,2021-03-26,expense,food,6819.0,credit card,ahmedabad,Gym membership,False,False,False
T13842,U087,2023-05-04,expense,foods,2829.0,bank transfer,ahm,Fixed deposit,False,False,False
T11513,U088,2021-04-16,expense,food,9242.0,banktransfer,bangalore,Books,False,True,False
T12205,U071,2021-04-16,expense,edu,445.0,cash,unknown,Online course,False,True,False
T10251,U078,2021-04-16,expense,utilties,8153.0,cash,luc,ATM withdrawal,False,True,False
T1737,U078,2024-04-03,expense,utilities,1401.0,bank_transfer,bangalore,Online course,False,False,False
T12371,U087,2022-12-11,expense,rent,8167.0,bank transfer,pune,ATM withdrawal,False,False,False
T12251,U134,2021-04-16,expense,foods,4503.0,upi,bangalore,test,False,True,False
T2125,U136,2021-04-16,expense,rent,1300.0,bank transfer,lucknow,,False,True,False
T3439,U027,2021-04-16,expense,foodd,272.0,upi,lucknow,Coffee,False,True,False
T12363,U001,2023-11-10,expense,food,4839.0,cash,mumbai,EMI payment,False,False,False
T10386,U032,2021-04-16,expense,rentt,26728.0,cash,ahmedabad,Gym membership,False,True,True
T4997,U052,2021-04-16,expense,foodd,226.0,upi,kolkata,,False,True,False
T8994,U105,2021-04-16,expense,food,8129.0,cash,jaipur,...,False,True,False
T5186,U008,2021-04-16,expense,utilities,9406.0,credit card,jaipur,Gym membership,False,True,False
T10095,U007,2023-02-10,expense,travel,5247.0,upi,pune,xyz123,False,False,True
T4120,U125,2021-04-16,expense,rent,4991.0,credit card,delhi,EMI payment,False,True,True
T3507,U019,2021-04-16,expense,rent,5576.0,cash,pun,,False,True,False
T0939,U125,2021-05-29,expense,foodd,685.0,unknown,bangalore,Monthly rent payment,False,False,False
T1160,U040,2021-04-16,expense,traval,7596.0,upi,lucknow,ATM withdrawal,False,True,False
T9836,U017,2021-04-16,expense,foods,833.0,cash,chennai,Uber ride,False,True,False
T8969,U131,2021-04-16,expense,fod,4387.0,cash,bangalore,Restaurant dinner,False,True,True
T7883,U091,2023-12-10,income,bonus,48899.0,upi,unknown,Medicine,False,False,False
T11916,U063,2021-04-16,expense,edu,7364.0,bank_transfer,chennai,EMI payment,False,True,False
T7473,U126,2024-03-23,expense,rent,8260.0,cash,che,Fixed deposit,False,False,False
T13299,U098,2022-06-10,expense,rent,16911.0,cash,hyd,Uber ride,False,False,False
T6503,U077,2021-04-16,expense,fod,5319.0,upi,lucknow,Fixed deposit,False,True,False
T5476,U086,2021-12-28,expense,rnt,5982.0,upi,ahmedabad,,False,False,False
T2904,U046,2021-04-16,income,investment,47194.5,upi,mumbai,Doctor consultation,False,True,True
T4950,U117,2023-01-16,expense,entertainment,943.0,banktransfer,ahmedabad,Online course,False,False,False
T10181,U071,2022-06-07,expense,health,991.0,upi,lucknow,Coffee,False,False,False
T6145,U079,2021-04-16,expense,foods,2969.0,bank transfer,luc,Coffee,False,True,False
T10687,U005,2023-07-18,expense,entrtnmnt,4279.0,credit card,mumbai,Uber ride,False,False,False
T9838,U057,2021-04-16,expense,fod,4921.0,credit card,kolkata,Monthly rent payment,False,True,False
T8068,U017,2021-04-16,income,bonus,61153.0,credit card,jaipur,Restaurant dinner,False,True,False
T13739,U119,2024-11-23,expense,food,4921.0,upi,hyderabad,Restaurant dinner,False,False,False
T13633,U143,2022-11-22,expense,others,3418.0,bank transfer,jaipur,Books,False,False,False
T0274,U129,2021-04-16,income,salary,57534.0,credit card,jaipur,Gym membership,False,True,True
T5001,U148,2022-08-31,income,investment,74667.0,upi,del,xyz123,False,False,False
T6818,U091,2021-04-16,expense,helth,5096.0,bank_transfer,bangalore,Books,False,True,True
T7076,U090,2021-04-16,expense,educaton,1934.0,upi,chennai,...,False,True,False
T6385,U034,2023-09-24,expense,foods,2610.5,credit card,ahm,Online course,False,False,True
T7237,U083,2021-04-16,expense,education,7566.0,upi,jai,Doctor consultation,False,True,False
T7482,U105,2021-04-16,income,others,2001.5,credit card,bangalore,Doctor consultation,False,True,True
T3441,U051,2021-04-16,expense,utlities,8410.0,credit card,mumbai,!!!,False,True,False
T13744,U100,2024-01-22,expense,rent,4991.0,credit card,lucknow,Grocery shopping,False,False,True
T8583,U122,2021-04-16,expense,travel,3183.0,upi,hyderabad,,False,True,False
T10167,U110,2021-04-16,income,others,74602.0,crd,unknown,Gym membership,False,True,False
T0281,U037,2021-04-16,expense,savings,6766.0,credit card,hyderabad,Petrol,False,True,True
T8456,U088,2021-04-16,income,investment,36331.0,credit card,del,Internet bill,False,True,False
T3353,U105,2021-04-16,expense,entrtnmnt,6762.0,bank_transfer,jaipur,,False,True,False
T8689,U071,2021-10-08,expense,rent,1783.0,unknown,pune,xyz123,False,False,False
T0082,U060,2021-04-16,expense,food,4578.0,banktransfer,lucknow,xyz123,False,True,False
T13826,U130,2021-04-16,expense,helth,2035.0,unknown,jaipur,Gym membership,False,True,False
T4603,U116,2023-05-23,expense,travl,2374.0,upi,hyderabad,Uber ride,False,False,False
T6692,U134,2021-04-16,expense,travl,8666.0,bank transfr,jaipur,ATM withdrawal,False,True,False
T0863,U059,2021-04-16,expense,educaton,4881.0,cash,ahmedabad,,False,True,False
T2551,U016,2021-04-16,expense,rent,9609.0,credit card,lucknow,Restaurant dinner,False,True,False
T0805,U044,2021-04-16,expense,food,2175.0,credit card,unknown,Medicine,False,True,False
T12314,U117,2021-07-04,income,others,29690.0,upi,unknown,Restaurant dinner,False,False,False
T2222,U110,2021-04-16,expense,entertain,694.0,unknown,pun,test,False,True,False
T4597,U032,2022-12-02,expense,rentt,32595.0,upi,delhi,,False,False,False
T12219,U074,2022-01-14,expense,food,2622.0,upi,mumbai,,False,False,False
T9585,U021,2021-10-07,income,bonus,60194.0,cash,lucknow,xyz123,False,False,False
T9515,U075,2021-04-16,expense,food,6565.0,crd,unknown,Internet bill,False,True,False
T6430,U046,2021-02-19,income,salary,12836.0,credit card,bangalore,Monthly rent payment,False,False,False
T5409,U010,2021-04-16,expense,educaton,5158.5,upi,jaipur,...,False,True,True
T5053,U040,2023-10-23,expense,food,5779.0,cash,ahm,Monthly rent payment,False,False,False
T9081,U067,2021-04-16,expense,food,2451.0,banktransfer,delhi,Electricity bill,False,True,False
T4731,U007,2024-12-17,expense,travel,5247.0,upi,hyd,,False,False,True
T13209,U001,2021-04-16,expense,travl,8514.0,credit card,bangalore,,False,True,False
T12381,U065,2021-04-16,expense,fod,999999.0,upi,jaipur,Shopping,False,True,False
T11922,U099,2021-04-16,expense,travel,5916.0,unknown,pun,Medicine,False,True,False
T8232,U133,2021-04-16,expense,travel,8705.0,bank transfr,chennai,Internet bill,False,True,False
T9063,U129,2023-06-25,expense,travel,606.0,cash,luc,Books,False,False,True
T1745,U057,2021-04-16,expense,fod,4387.0,bank transfer,unknown,Fixed deposit,False,True,True
T11402,U032,2021-07-25,expense,entertain,4902.0,banktransfer,pune,test,False,False,True
T11806,U146,2024-06-25,expense,entertainment,-1000.0,upi,kolkata,Coffee,False,False,False
T2547,U135,2021-04-16,expense,entrtnmnt,2839.0,bank transfr,mumbai,EMI payment,False,True,False
T4805,U003,2024-03-07,expense,food,291.0,crd,lucknow,Lunch,False,False,False
T2692,U022,2021-04-16,expense,foodd,1162.0,banktransfer,luc,,False,True,False
T7444,U006,2021-04-16,expense,utility,8076.0,credit card,hyderabad,test,False,True,False
T10263,U066,2021-04-16,expense,rent,5223.0,upi,chennai,xyz123,False,True,False
T6519,U088,2021-04-16,expense,traval,4914.0,upi,ahmedabad,Movie tickets,False,True,True
T8244,U128,2021-04-16,expense,food,3559.0,cash,unknown,test,False,True,False
T10222,U121,2021-04-16,income,others,59288.0,upi,mumbai,,False,True,False
T6340,U128,2021-06-19,income,salary,57527.0,crd,bangalore,,False,False,False
T4372,U055,2021-04-16,expense,rent,6907.0,unknown,jaipur,asdfgh,False,True,False
T12208,U094,2021-04-16,expense,entertain,4902.0,upi,mumbai,Restaurant dinner,False,True,True
T10037,U124,2021-04-16,expense,travel,5867.0,upi,jaipur,EMI payment,False,True,False
T13065,U086,2021-04-16,expense,entertainment,1125.0,cash,mumbai,Coffee,False,True,False
T10726,U066,2022-02-04,income,freelance,23590.0,cash,pune,,False,False,False
T11186,U145,2021-04-16,expense,utlities,491.0,bank transfer,che,Lunch,False,True,False
T10684,U094,2021-04-16,expense,utilities,7477.0,bank transfer,ahmedabad,Gym membership,False,True,False
T0630,U097,2024-12-17,income,investment,52875.0,bank_transfer,delhi,,False,False,False
T7581,U145,2023-09-25,income,bonus,57598.0,bank transfer,che,ATM withdrawal,False,False,True
T13545,U113,2021-04-16,expense,health,788.0,credit card,hyderabad,Gym membership,False,True,True
T9246,U030,2022-09-26,expense,health,5387.0,bank transfr,delhi,Electricity bill,False,False,False
T4261,U021,2024-07-11,expense,fod,4414.0,unknown,kol,,False,False,False
T13267,U122,2021-04-16,expense,utlities,6115.0,banktransfer,unknown,Gym membership,False,True,False
T5436,U022,2021-04-16,expense,food,4823.0,credit card,del,Medicine,False,True,True
T9192,U016,2021-04-16,expense,health,9520.0,bank transfer,kolkata,xyz123,False,True,False
T6072,U076,2021-04-16,expense,food,2345.0,bank transfr,chennai,Doctor consultation,False,True,False
T5395,U118,2023-05-22,expense,foodd,2457.0,bank_transfer,pune,test,False,False,True
T0111,U108,2021-04-16,income,salary,27431.0,crd,bangalore,Gym membership,False,True,False
T10368,U115,2021-04-16,expense,helth,1906.0,cash,unknown,Electricity bill,False,True,False
T0442,U138,2021-04-16,expense,others,9157.0,upi,kolkata,Books,False,True,False
T12234,U104,2021-04-16,expense,helth,1233.0,upi,pun,Doctor consultation,False,True,False
T7544,U049,2021-04-16,expense,food,7992.0,upi,chennai,Monthly rent payment,False,True,False
T10004,U118,2021-04-16,expense,rent,49933.0,banktransfer,pun,,False,True,False
T2740,U070,2021-04-16,expense,fod,5293.0,upi,mum,,False,True,False
T8747,U097,2021-04-16,expense,entertain,2897.0,bank_transfer,hyd,Train ticket,False,True,False
T9229,U087,2021-04-16,expense,utlities,5455.0,unknown,unknown,asdfgh,False,True,True
T11340,U081,2021-04-16,expense,food,1714.0,bank transfer,del,Uber ride,False,True,False
T5071,U093,2024-09-05,income,investment,24915.0,cash,pun,Petrol,False,False,False
T9715,U017,2021-04-16,income,unknown,2295.0,unknown,hyderabad,Grocery shopping,False,True,True
T12398,U099,2021-04-16,expense,food,4694.5,crd,bangalore,Medicine,False,True,True
T12717,U031,2023-12-01,expense,helth,6777.0,cash,ahmedabad,xyz123,False,False,False
T5996,U044,2021-04-16,expense,entrtnmnt,-1000.0,credit card,unknown,Gym membership,False,True,False
T13993,U064,2021-04-16,expense,fod,3206.0,upi,mumbai,...,False,True,False
T5336,U088,2021-04-16,income,freelance,23251.0,credit card,lucknow,,False,True,False
T8336,U088,2023-07-09,expense,rent,5075.0,bank transfer,hyd,,False,False,False
T7721,U096,2022-05-22,income,investment,10440.0,credit card,delhi,!!!,False,False,False
T11135,U033,2021-04-16,income,salary,32286.0,crd,jaipur,,False,True,False
T12161,U128,2021-04-16,expense,rent,6814.0,bank transfer,chennai,Petrol,False,True,False
T4828,U119,2021-04-16,income,freelance,25353.0,bank transfer,delhi,,False,True,False
T0846,U058,2021-04-16,expense,rent,6504.0,cash,mumbai,asdfgh,False,True,False
T8069,U131,2021-04-16,income,others,79463.0,cash,ahmedabad,,False,True,False
T8647,U064,2021-04-16,expense,foods,4340.0,crd,kolkata,,False,True,False
T1939,U003,2021-04-16,expense,rent,2146.0,cash,chennai,...,False,True,False
T12304,U032,2021-04-16,expense,rent,13684.0,cash,luc,Restaurant dinner,False,True,False
T1524,U074,2021-04-16,expense,unknown,2295.0,credit card,jai,Uber ride,False,True,False
T1006,U133,2021-04-16,expense,food,2261.0,cash,pun,EMI payment,False,True,False
T6602,U083,2022-08-19,expense,rentt,5827.0,upi,del,Electricity bill,False,False,False
T6851,U023,2021-06-20,expense,food,4823.0,upi,jai,Uber ride,False,False,True
T12358,U084,2022-09-25,expense,utilities,7644.0,upi,unknown,,False,False,False
T13096,U141,2021-04-16,expense,utilities,6008.0,bank transfr,kolkata,ATM withdrawal,False,True,False
T1612,U024,2021-04-16,expense,savings,7251.0,cash,ban,Online course,False,True,False
T4491,U039,2021-04-16,expense,health,6883.0,upi,delhi,Grocery shopping,False,True,False
T13925,U073,2021-04-16,income,freelance,50686.0,cash,hyderabad,,False,True,False
T4891,U073,2021-04-16,expense,travl,4592.0,bank_transfer,jaipur,,False,True,False
T9368,U140,2021-04-16,income,salary,45815.0,bank transfr,che,Gym membership,False,True,False
T9299,U108,2021-04-16,expense,fod,3785.0,bank transfer,kolkata,,False,True,False
T1162,U098,2021-04-16,expense,education,8791.0,upi,bangalore,Doctor consultation,False,True,False
T6943,U037,2024-08-23,expense,utilities,2705.0,banktransfer,hyderabad,Monthly rent payment,False,False,False
T4881,U022,2021-04-16,expense,fod,8215.0,bank transfr,pune,Monthly rent payment,False,True,False
T4199,U064,2021-04-16,expense,entertainment,1951.0,credit card,jaipur,Electricity bill,False,True,False
T1997,U130,2023-12-22,expense,utilties,4656.0,bank transfr,pune,Electricity bill,False,False,False
T3226,U039,2021-02-22,expense,food,2265.0,cash,mum,,False,False,False
T1801,U037,2021-10-06,income,others,61674.0,upi,chennai,EMI payment,False,False,False
T3616,U063,2021-04-16,expense,utlities,5559.0,crd,chennai,Coffee,False,True,False
T4643,U112,2023-08-18,expense,food,1248.0,upi,bangalore,Train ticket,False,False,False
T7681,U041,2024-12-09,income,freelance,47197.0,banktransfer,ahmedabad,Coffee,False,False,True
T11949,U030,2021-04-16,income,freelance,47197.0,upi,mum,Fixed deposit,False,True,True
T12981,U036,2021-04-16,expense,education,2565.0,cash,chennai,Lunch,False,True,False
T12510,U141,2021-04-16,expense,utilities,568.0,upi,bangalore,,False,True,True
T0703,U004,2023-02-21,expense,food,2759.0,upi,unknown,Internet bill,False,False,False
T11021,U086,2024-08-11,income,bonus,39095.0,bank_transfer,chennai,Train ticket,False,False,False
T12081,U106,2022-01-05,expense,rnt,5680.0,credit card,kolkata,...,False,False,False
T6923,U031,2024-11-10,income,salary,61699.0,credit card,kol,,False,False,False
T0315,U062,2021-04-16,expense,rnt,5162.0,cash,jaipur,,False,True,True
T2333,U101,2022-05-02,expense,health,5578.0,cash,chennai,...,False,False,False
T1317,U124,2021-03-30,expense,savings,8044.0,credit card,jaipur,,False,False,False
T2457,U066,2023-12-24,expense,savings,3788.0,cash,chennai,Monthly rent payment,False,False,False
T10902,U036,2021-04-16,expense,utlities,7543.0,credit card,delhi,Uber ride,False,True,False
T13362,U051,2023-02-05,expense,rnt,5162.0,credit card,unknown,Medicine,False,False,True
T1058,U123,2021-04-16,expense,edu,2763.0,upi,pune,Fixed deposit,False,True,False
T4220,U035,2023-09-21,income,freelance,47197.0,cash,luc,Online course,False,False,True
T12848,U050,2021-04-16,expense,travel,4705.0,upi,pun,Petrol,False,True,True
T9305,U006,2021-04-15,expense,fod,1520.0,unknown,ahmedabad,Restaurant dinner,False,False,False
T2090,U009,2021-04-16,income,investment,64672.0,upi,lucknow,xyz123,False,True,False
T12045,U028,2024-03-03,expense,food,2603.0,upi,ahmedabad,Electricity bill,False,False,False
T13904,U141,2021-04-16,expense,food,3225.0,crd,pune,misc,False,True,False
T0076,U040,2021-04-16,expense,travl,6068.0,upi,che,EMI payment,False,True,False
T5079,U113,2021-04-16,expense,food,4352.0,bank transfer,jaipur,ATM withdrawal,False,True,False
T3404,U032,2021-04-16,expense,rent,14737.0,crd,ahmedabad,,False,True,False
T4803,U039,2022-12-15,income,salary,26112.0,upi,mumbai,!!!,False,False,False
T10069,U063,2024-05-08,expense,travl,5164.0,upi,ahmedabad,Coffee,False,False,True
T9359,U053,2024-08-30,expense,food,9142.0,cash,bangalore,Gym membership,False,False,False
T4285,U150,2021-04-16,expense,rent,4991.0,cash,unknown,,False,True,True
T1345,U046,2022-01-20,expense,education,4316.0,banktransfer,kolkata,Uber ride,False,False,False
T0093,U078,2021-04-16,expense,foodd,4016.0,upi,bangalore,misc,False,True,False
T8788,U140,2023-11-26,expense,utlities,999999999.0,upi,ahm,,False,False,False
T3548,U012,2024-06-10,expense,food,1363.0,unknown,bangalore,xyz123,False,False,False
T1821,U109,2021-04-16,income,investment,27837.0,cash,hyderabad,EMI payment,False,True,False
T5626,U092,2021-04-16,expense,fod,3766.0,unknown,kolkata,Coffee,False,True,False
T3145,U143,2021-04-16,expense,entrtnmnt,5191.0,bank transfer,pune,Online course,False,True,False
T0086,U113,2021-05-18,expense,utility,2613.0,cash,hyd,test,False,False,False
T8148,U084,2022-01-17,expense,food,629.0,upi,del,Doctor consultation,False,False,False
T11453,U055,2024-05-24,expense,travl,8912.0,cash,mumbai,Monthly rent payment,False,False,False
T11197,U085,2021-04-16,expense,rentt,24643.0,bank transfer,del,,False,True,False
T9540,U094,2021-04-16,expense,travl,9928.0,bank_transfer,pune,Online course,False,True,False
T13897,U025,2021-04-16,expense,travl,5164.0,upi,bangalore,Internet bill,False,True,True
T0405,U147,2023-12-07,expense,travel,558.0,cash,chennai,Train ticket,False,False,False
T5838,U133,2022-02-22,income,others,12632.0,cash,ahmedabad,asdfgh,False,False,False
T6743,U041,2021-04-16,expense,rentt,35468.0,upi,unknown,asdfgh,False,True,False
T4088,U093,2021-04-16,expense,food,9481.0,crd,jaipur,misc,False,True,False
T2777,U108,2021-04-16,income,freelance,77274.0,bank transfer,jaipur,Medicine,False,True,False
T1984,U099,2021-04-16,income,freelance,57382.0,upi,chennai,test,False,True,False
T8307,U075,2021-04-16,expense,rnt,3951.0,cash,bangalore,Uber ride,False,True,False
T5805,U053,2022-08-10,expense,health,6178.0,upi,chennai,Internet bill,False,False,False
T13679,U029,2021-04-16,expense,traval,9605.0,cash,delhi,Monthly rent payment,False,True,False
T1917,U003,2021-04-16,expense,unknown,2295.0,cash,unknown,Electricity bill,False,True,False
T3677,U052,2021-04-16,expense,foods,4826.0,upi,jaipur,,False,True,False
T11706,U036,2021-07-17,expense,education,3065.0,bank_transfer,chennai,Online course,False,False,False
T9739,U051,2021-04-16,expense,travl,5164.0,bank transfer,jaipur,Grocery shopping,False,True,True
T1145,U063,2021-06-28,expense,entertainment,6940.0,credit card,kolkata,,False,False,False
T4960,U044,2021-04-16,expense,travel,183.0,cash,jaipur,,False,True,False
T1086,U037,2023-03-25,expense,rentt,10392.0,cash,ahmedabad,,False,False,False
T10421,U101,2022-02-17,income,freelance,20394.0,upi,hyderabad,Monthly rent payment,False,False,False
T1461,U119,2023-08-05,expense,education,4179.0,upi,mumbai,Fixed deposit,False,False,False
T5329,U116,2021-04-16,expense,foods,3140.0,upi,hyderabad,test,False,True,False
T6873,U021,2023-04-15,expense,food,4823.0,cash,pun,Internet bill,False,False,True
T10692,U101,2022-07-13,expense,rent,4863.0,upi,kolkata,ATM withdrawal,False,False,False
T0732,U083,2021-04-16,income,investment,35320.0,crd,mum,,False,True,False
T11841,U015,2021-04-16,expense,entertain,618.0,cash,ahmedabad,Grocery shopping,False,True,False
T10050,U003,2023-05-31,expense,rentt,26728.0,credit card,ahmedabad,EMI payment,False,False,True
T8663,U063,2021-04-16,expense,health,1350.0,cash,kol,...,False,True,False
T2791,U122,2021-04-16,expense,foodd,2321.0,credit card,jai,Uber ride,False,True,False
T3890,U030,2021-04-16,income,salary,55883.0,unknown,mum,Medicine,False,True,False
T12734,U132,2024-03-06,expense,utility,1582.0,credit card,bangalore,test,False,False,False
T9522,U026,2022-04-10,income,salary,74036.0,upi,jaipur,Online course,False,False,False
T13552,U109,2021-04-16,income,investment,60888.0,bank transfer,ahmedabad,Gym membership,False,True,False
T7396,U030,2021-04-16,expense,entertain,7059.0,credit card,jaipur,Internet bill,False,True,False
T0385,U076,2024-02-03,expense,food,7712.0,upi,mumbai,Restaurant dinner,False,False,False
T8411,U006,2024-12-10,expense,travel,5247.0,cash,jaipur,Lunch,False,False,True
T3882,U033,2024-09-25,expense,foods,3000.0,cash,jaipur,Restaurant dinner,False,False,False
T8815,U036,2021-04-16,expense,travel,7086.0,unknown,chennai,Online course,False,True,False
T7070,U011,2024-08-12,income,bonus,30889.0,upi,ahmedabad,Online course,False,False,False
T12107,U056,2024-11-28,income,investment,38597.0,cash,kolkata,Coffee,False,False,False
T0065,U080,2021-04-16,expense,travel,9213.0,bank_transfer,luc,Monthly rent payment,False,True,False
T6276,U074,2021-04-16,expense,utility,5281.0,bank transfer,pune,Restaurant dinner,False,True,False
T10829,U018,2021-04-16,expense,food,498.0,unknown,jai,Shopping,False,True,True
T6674,U064,2022-06-03,expense,food,4823.0,bank_transfer,mumbai,Doctor consultation,False,False,True
T4732,U057,2021-04-16,expense,savings,2722.0,credit card,pune,Online course,False,True,False
T1509,U136,2021-04-16,expense,others,5273.5,banktransfer,ahmedabad,Movie tickets,False,True,True
T8667,U066,2023-01-28,expense,utilities,2854.0,cash,lucknow,...,False,False,False
T13150,U028,2021-04-16,expense,food,4781.0,cash,bangalore,Restaurant dinner,False,True,False
T13861,U104,2023-11-29,expense,food,4924.0,cash,che,Shopping,False,False,False
T3495,U130,2021-08-21,income,others,12387.0,upi,luc,Monthly rent payment,False,False,False
T12536,U054,2021-04-16,expense,utlities,7241.0,credit card,ahmedabad,Doctor consultation,False,True,False
T11474,U141,2021-04-16,expense,travel,6606.0,cash,mumbai,asdfgh,False,True,False
T7354,U074,2021-04-16,expense,health,0.0,crd,hyderabad,ATM withdrawal,False,True,False
T10623,U118,2021-04-16,expense,utlities,8228.0,bank_transfer,hyd,Online course,False,True,False
T4920,U065,2021-08-30,expense,rentt,12870.0,upi,lucknow,Grocery shopping,False,False,False
T6119,U132,2021-04-16,expense,travel,754.0,unknown,delhi,!!!,False,True,False
T7839,U134,2021-04-16,income,freelance,17765.0,upi,bangalore,Medicine,False,True,False
T9392,U115,2021-04-16,income,salary,71698.0,upi,lucknow,Lunch,False,True,False
T13538,U098,2021-04-16,expense,others,7892.0,credit card,unknown,Restaurant dinner,False,True,False
T5728,U043,2022-09-26,expense,travel,5908.0,upi,unknown,Coffee,False,False,False
T1528,U109,2022-04-11,expense,health,4811.0,cash,mumbai,Books,False,False,True
T6358,U043,2021-04-16,income,investment,30482.0,credit card,mumbai,Internet bill,False,True,False
T5437,U085,2021-04-16,expense,travel,3550.0,upi,ban,Shopping,False,True,False
T11718,U049,2021-04-16,expense,rnt,1953.0,credit card,lucknow,Books,False,True,False
T13031,U098,2021-04-16,expense,utilities,568.0,bank transfr,kolkata,asdfgh,False,True,True
T12080,U077,2022-06-06,expense,rent,4138.0,bank_transfer,lucknow,Fixed deposit,False,False,False
T13586,U089,2021-02-12,income,investment,33121.0,crd,jaipur,Train ticket,False,False,False
T11493,U089,2021-04-16,expense,utilities,6233.0,crd,kolkata,,False,True,False
T5159,U064,2024-01-14,income,others,35208.0,crd,mum,Restaurant dinner,False,False,False
T10149,U008,2022-04-17,income,bonus,26749.0,upi,mumbai,Medicine,False,False,False
T13515,U032,2024-05-13,expense,health,8053.0,upi,hyderabad,Electricity bill,False,False,False
T3177,U053,2023-09-04,expense,unknown,2295.0,credit card,ban,misc,False,False,True
T9721,U073,2021-04-16,expense,fod,5784.0,upi,ahm,Internet bill,False,True,False
T11330,U147,2021-05-21,expense,rentt,36216.0,cash,bangalore,asdfgh,False,False,False
T12302,U034,2021-04-16,expense,utilities,784.0,credit card,bangalore,ATM withdrawal,False,True,False
T8433,U098,2021-04-16,expense,rent,23718.0,upi,kolkata,Monthly rent payment,False,True,False
