date,total_daily_expense,outlier_count_today,dayofweek,month,year,dayofyear,is_month_start,is_holiday,lag_1,lag_7,rolling_mean_7,rolling_std_7,rolling_outlier_sum_7
2022-01-22,26746.0,0,5,1,2022,22,0,0,6965.0,13013.0,142886997.0,377957195.68691564,0.0
2022-01-23,5227.0,0,6,1,2022,23,0,0,26746.0,72209.0,142877428.14285713,377961414.8108709,0.0
2022-01-24,54281.0,0,0,1,2022,24,0,0,5227.0,9661.0,142883802.42857143,377958604.14909536,0.0
2022-01-25,45419.0,0,1,1,2022,25,0,0,54281.0,56721.0,142882187.85714287,377959315.99287933,0.0
2022-01-26,27477.5,0,2,1,2022,26,0,1,45419.0,1000013349.0,27063.35714285714,18131.840888439514,0.0
2022-01-27,15526.5,0,3,1,2022,27,0,0,27477.5,23328.0,25948.85714285714,18632.55811766668,0.0
2022-01-28,80086.0,0,4,1,2022,28,0,0,15526.5,6965.0,36394.71428571428,25461.29486222016,0.0
2022-01-29,1961.0,0,5,1,2022,29,0,0,80086.0,26746.0,32854.0,28561.313009685753,0.0
2022-01-30,6186.0,0,6,1,2022,30,0,0,1961.0,5227.0,32991.0,28408.599980229345,0.0
2022-01-31,16337.0,0,0,1,2022,31,0,0,6186.0,54281.0,27570.428571428572,27266.294121946215,0.0
2022-02-01,7086.0,0,1,2,2022,32,1,0,16337.0,45419.0,22094.285714285714,26931.481264853664,0.0
2022-02-02,48724.0,0,2,2,2022,33,1,0,7086.0,27477.5,25129.5,28773.55007992652,0.0
2022-02-03,25242.0,0,3,2,2022,34,1,0,48724.0,15526.5,26517.428571428572,28465.809117818888,0.0
2022-02-04,28648.0,0,4,2,2022,35,1,0,25242.0,80086.0,19169.14285714286,16425.488839580183,0.0
2022-02-05,781.0,0,5,2,2022,36,1,0,28648.0,1961.0,19000.571428571428,16636.229563697725,0.0
2022-02-06,51399.0,0,6,2,2022,37,1,0,781.0,6186.0,25459.571428571428,19382.11792012789,0.0
2022-02-07,8733.0,0,0,2,2022,38,1,0,51399.0,16337.0,24373.285714285714,20175.46255628062,0.0
2022-02-08,6141.0,0,1,2,2022,39,0,0,8733.0,7086.0,24238.285714285714,20313.10806746302,0.0
2022-02-09,31588.5,0,2,2,2022,40,0,0,6141.0,48724.0,21790.35714285714,17740.082309800506,0.0
2022-02-10,25501.0,0,3,2,2022,41,0,0,31588.5,25242.0,21827.35714285714,17748.74911625266,0.0
2022-02-11,36658.0,0,4,2,2022,42,0,0,25501.0,28648.0,22971.64285714286,18503.916887702962,0.0
2022-02-12,8305.0,0,5,2,2022,43,0,0,36658.0,781.0,24046.5,17170.557155776394,0.0
2022-02-13,32607.0,0,6,2,2022,44,0,0,8305.0,51399.0,21361.928571428572,13188.648123914458,0.0
2022-02-14,4037.0,0,0,2,2022,45,0,0,32607.0,8733.0,20691.071428571428,14030.654558471773,0.0
2022-02-15,8627.0,0,1,2,2022,46,0,0,4037.0,6141.0,21046.214285714286,13626.62809685871,0.0
2022-02-16,7657.0,0,2,2,2022,47,0,0,8627.0,31588.5,17627.428571428572,13542.676745569033,0.0
2022-02-17,55529.0,0,3,2,2022,48,0,0,7657.0,25501.0,21917.14285714286,19774.347901797264,0.0
2022-02-18,1000017151.5,0,4,2,2022,49,0,0,55529.0,36658.0,142876273.35714287,377963600.8136373,0.0
2022-02-19,9159.0,0,5,2,2022,50,0,0,1000017151.5,8305.0,142876395.35714287,377963547.01262724,0.0
2022-02-20,18693.0,0,6,2,2022,51,0,0,9159.0,32607.0,142874407.64285713,377964423.4680216,0.0
2022-02-21,27588.0,0,0,2,2022,52,0,0,18693.0,4037.0,142877772.07142857,377962939.85881287,0.0
2022-02-22,7795.0,0,1,2,2022,53,0,0,27588.0,8627.0,142877653.2142857,377962992.2746296,0.0
2022-02-23,1010702.0,0,2,2,2022,54,0,0,7795.0,7657.0,143020945.35714287,377899985.3301685,0.0
2022-02-24,12513.0,0,3,2,2022,55,0,0,1010702.0,55529.0,143014800.2142857,377902697.9400002,0.0
2022-02-25,18514.0,0,4,2,2022,56,0,0,12513.0,1000017151.5,157852.0,376132.09800338605,0.0
2022-02-26,28985.0,0,5,2,2022,57,0,0,18514.0,9159.0,160684.2857142857,374898.44701241684,0.0
2022-02-27,42062.0,0,6,2,2022,58,0,0,28985.0,18693.0,164022.7142857143,373524.8271859693,0.0
2022-02-28,19257.0,0,0,2,2022,59,0,0,42062.0,27588.0,162832.57142857142,374044.9047989123,0.0
2022-03-01,8539.0,0,1,3,2022,60,1,0,19257.0,7795.0,162938.85714285713,373993.6103262783,0.0
2022-03-02,48510.0,0,2,3,2022,61,1,0,8539.0,1010702.0,25482.85714285714,15054.771119130306,0.0
2022-03-03,3467.0,0,3,3,2022,62,1,0,48510.0,12513.0,24190.571428571428,16656.668112127703,0.0
2022-03-04,6950.0,0,4,3,2022,63,1,0,3467.0,18514.0,22538.571428571428,17844.5961363947,0.0
2022-03-05,23616.0,0,5,3,2022,64,1,0,6950.0,28985.0,21771.571428571428,17635.494774484032,0.0
2022-03-06,16394.0,0,6,3,2022,65,1,0,23616.0,42062.0,18104.714285714286,15216.0000736609,0.0
2022-03-07,36649.0,0,0,3,2022,66,1,0,16394.0,19257.0,20589.285714285714,16775.533043635216,0.0
2022-03-08,7968.0,0,1,3,2022,67,0,0,36649.0,8539.0,20507.714285714286,16845.137495187322,0.0
2022-03-09,13871.0,0,2,3,2022,68,0,0,7968.0,48510.0,15559.285714285714,11482.314644071132,0.0
2022-03-10,1117.0,0,3,3,2022,69,0,0,13871.0,3467.0,15223.57142857143,11920.770471511063,0.0
2022-03-11,17332.0,0,4,3,2022,70,0,0,1117.0,6950.0,16706.714285714286,11352.122484983356,0.0
2022-03-12,17652.0,0,5,3,2022,71,0,0,17332.0,23616.0,15854.714285714286,10964.321817493716,0.0
2022-03-13,14089.0,0,6,3,2022,72,0,0,17652.0,16394.0,15525.42857142857,10980.027563712001,0.0
2022-03-14,20303.0,0,0,3,2022,73,0,0,14089.0,36649.0,13190.285714285714,6605.751352308581,0.0
2022-03-15,12043.0,0,1,3,2022,74,0,0,20303.0,7968.0,13772.42857142857,6238.155040321205,0.0
2022-03-16,16427.0,0,2,3,2022,75,0,0,12043.0,13871.0,14137.57142857143,6319.166583148694,0.0
2022-03-17,1079909.0,0,3,3,2022,76,0,0,16427.0,1117.0,168250.7142857143,402012.18229131337,0.0
2022-03-18,1005849.0,0,4,3,2022,77,0,1,1079909.0,17332.0,309467.4285714286,501478.1609426519,0.0
2022-03-19,36256.0,0,5,3,2022,78,0,0,1005849.0,17652.0,312125.14285714284,499720.06691207015,0.0
2022-03-20,33640.0,0,6,3,2022,79,0,0,36256.0,14089.0,314918.14285714284,497827.7309216436,0.0
2022-03-21,26244.0,0,0,3,2022,80,0,0,33640.0,20303.0,315766.85714285716,497246.4737916757,0.0
2022-03-22,28723.0,0,1,3,2022,81,0,0,26244.0,12043.0,318149.71428571426,495585.61027301266,0.0
2022-03-23,2680.0,0,2,3,2022,82,0,0,28723.0,16427.0,316185.85714285716,497005.72260781925,0.0
2022-03-24,32736.0,0,3,3,2022,83,0,0,2680.0,1079909.0,166589.7142857143,370248.9862033805,0.0
2022-03-25,23255.0,0,4,3,2022,84,0,0,32736.0,1005849.0,26219.14285714286,11308.412139336644,0.0
2022-03-26,10018.5,0,5,3,2022,85,0,0,23255.0,36256.0,22470.928571428572,11766.19214903595,0.0
2022-03-27,15551.0,0,6,3,2022,86,0,0,10018.5,33640.0,19886.785714285714,10855.508286167158,0.0
2022-03-28,30510.5,0,0,3,2022,87,0,0,15551.0,26244.0,20496.285714285714,11379.082131197452,0.0
2022-03-29,22827.0,0,1,3,2022,88,0,0,30510.5,28723.0,19654.0,10875.724845448507,0.0
2022-03-30,17310.0,0,2,3,2022,89,0,0,22827.0,2680.0,21744.0,8129.055966427501,0.0
2022-03-31,6233.0,0,3,3,2022,90,0,0,17310.0,32736.0,17957.85714285714,8325.785432242337,0.0
2022-04-01,6947.0,0,4,4,2022,91,1,0,6233.0,23255.0,15628.142857142857,8860.948881091686,0.0
2022-04-02,13066.5,0,5,4,2022,92,1,0,6947.0,10018.5,16063.57142857143,8610.7028873598,0.0
2022-04-03,5688.0,0,6,4,2022,93,1,0,13066.5,15551.0,14654.57142857143,9472.398599097332,0.0
2022-04-04,22569.0,0,0,4,2022,94,1,0,5688.0,30510.5,13520.07142857143,7534.1012331607,0.0
2022-04-05,48515.5,0,1,4,2022,95,1,0,22569.0,22827.0,17189.85714285714,15189.721850653837,0.0
2022-04-06,1000038979.5,0,2,4,2022,96,1,0,48515.5,17310.0,142877428.35714287,377972716.59360826,0.0
2022-04-07,53092.5,0,3,4,2022,97,1,0,1000038979.5,6233.0,142884122.57142857,377969764.9000248,0.0
2022-04-08,20371.5,0,4,4,2022,98,0,0,53092.5,6947.0,142886040.35714287,377968919.1623797,0.0
2022-04-09,63154.0,0,5,4,2022,99,0,0,20371.5,13066.5,142893195.7142857,377965764.094861,0.0
2022-04-10,7454.0,0,6,4,2022,100,0,0,63154.0,5688.0,142893448.0,377965652.8246248,0.0
2022-04-11,1026688.0,0,0,4,2022,101,0,0,7454.0,22569.0,143036893.57142857,377902578.66746336,0.0
2022-04-12,28338.5,0,1,4,2022,102,0,0,1026688.0,48515.5,143034011.14285713,377903851.1497934,0.0
2022-04-13,15354.5,0,2,4,2022,103,0,0,28338.5,1000038979.5,173493.2857142857,376763.69635924645,0.0
2022-04-14,30106.0,0,3,4,2022,104,0,0,15354.5,53092.5,170209.5,378085.83221479965,0.0
2022-04-15,2000016426.0,0,4,4,2022,105,0,0,30106.0,20371.5,285883931.5714286,755861474.0845865,0.0
2022-04-16,11625.0,0,5,4,2022,106,0,0,2000016426.0,63154.0,285876570.28571427,755864721.8501422,0.0
2022-04-17,15084.0,0,6,4,2022,107,0,0,11625.0,7454.0,285877660.28571427,755864240.9093429,0.0
2022-04-18,9344.0,0,0,4,2022,108,0,0,15084.0,1026688.0,285732325.4285714,755928234.4796486,0.0
2022-04-19,10466.0,0,1,4,2022,109,0,0,9344.0,28338.5,285729772.21428573,755929360.3311443,0.0
2022-04-20,55859.0,0,2,4,2022,110,0,0,10466.0,15354.5,285735558.5714286,755926808.9384155,0.0
2022-04-21,16664.5,0,3,4,2022,111,0,0,55859.0,30106.0,285733638.35714287,755927655.6661402,0.0
2022-04-22,33612.0,0,4,4,2022,112,0,0,16664.5,2000016426.0,21807.785714285714,17117.321444820765,0.0
2022-04-23,7741.0,0,5,4,2022,113,0,0,33612.0,11625.0,21252.928571428572,17559.643271676796,0.0
2022-04-24,37139.5,0,6,4,2022,114,0,0,7741.0,15084.0,24403.714285714286,18234.042103568154,0.0
2022-04-25,15380.0,0,0,4,2022,115,0,0,37139.5,9344.0,25266.0,17532.39581060553,0.0
2022-04-26,10566.5,0,1,4,2022,116,0,0,15380.0,10466.0,25280.35714285714,17518.29174755737,0.0
2022-04-27,17264.0,0,2,4,2022,117,0,0,10566.5,55859.0,19766.785714285714,11237.997806712474,0.0
2022-04-28,23394.0,0,3,4,2022,118,0,0,17264.0,16664.5,20728.14285714286,11216.198272491214,0.0
2022-04-29,78922.0,0,4,4,2022,119,0,0,23394.0,33612.0,27201.0,24772.513999427243,0.0
2022-04-30,9595.0,0,5,4,2022,120,0,0,78922.0,7741.0,27465.85714285714,24538.586246839728,0.0
2022-05-01,71029.5,0,6,5,2022,121,1,0,9595.0,37139.5,32307.285714285714,29588.81795660338,0.0
2022-05-02,10984.0,0,0,5,2022,122,1,0,71029.5,15380.0,31679.285714285714,30051.00584126237,0.0
2022-05-03,28279.5,0,1,5,2022,123,1,0,10984.0,10566.5,34209.71428571428,28691.94153232858,0.0
2022-05-04,6038.5,0,2,5,2022,124,1,0,28279.5,17264.0,32606.071428571428,30077.188039532735,0.0
2022-05-05,23327.0,0,3,5,2022,125,1,0,6038.5,23394.0,32596.5,30080.618642459285,0.0
2022-05-06,1000011546.0,0,4,5,2022,126,1,0,23327.0,78922.0,142880114.2142857,377959435.5452706,0.0
2022-05-07,10780.0,0,5,5,2022,127,1,0,1000011546.0,9595.0,142880283.5,377959360.8895606,0.0
2022-05-08,24247.5,0,6,5,2022,128,0,0,10780.0,71029.5,142873600.35714287,377962307.3326264,0.0
2022-05-09,5620.0,0,0,5,2022,129,0,0,24247.5,10984.0,142872834.07142857,377962645.2530344,0.0
2022-05-10,10660.0,0,1,5,2022,130,0,0,5620.0,28279.5,142870317.0,377963755.1418087,0.0
2022-05-11,26966.5,0,2,5,2022,131,0,0,10660.0,6038.5,142873306.7142857,377962436.813844,0.0
2022-05-12,2581.0,0,3,5,2022,132,0,0,26966.5,23327.0,142870343.0,377963743.70959264,0.0
2022-05-13,22898.5,0,4,5,2022,133,0,0,2581.0,1000011546.0,14821.92857142857,9743.331602922875,0.0
2022-05-14,16628.0,0,5,5,2022,134,0,0,22898.5,10780.0,15657.357142857143,9588.48428644953,0.0
2022-05-15,14691.0,0,6,5,2022,135,0,0,16628.0,24247.5,14292.142857142857,8810.323556329404,0.0
2022-05-16,1025291.0,0,0,5,2022,136,0,0,14691.0,5620.0,159959.42857142858,381657.898078501,0.0
2022-05-17,89053.0,0,1,5,2022,137,0,0,1025291.0,10660.0,171158.42857142858,377676.2250984995,0.0
2022-05-18,1070130.0,0,2,5,2022,138,0,0,89053.0,26966.5,320181.78571428574,497952.27903499623,0.0
2022-05-19,61609.0,0,3,5,2022,139,0,0,1070130.0,2581.0,328614.35714285716,492143.39065223956,0.0
2022-05-20,19259.0,0,4,5,2022,140,0,0,61609.0,22898.5,328094.4285714286,492521.97263683367,0.0
2022-05-21,13645.0,0,5,5,2022,141,0,0,19259.0,16628.0,327668.28571428574,492837.56570128194,0.0
2022-05-22,43243.0,0,6,5,2022,142,0,0,13645.0,14691.0,331747.14285714284,489925.11319750326,0.0
2022-05-23,16266.0,0,0,5,2022,143,0,0,43243.0,1025291.0,187600.7142857143,390136.2195613466,0.0
2022-05-24,26954.0,0,1,5,2022,144,0,0,16266.0,89053.0,178729.42857142858,393442.5912654908,0.0
2022-05-25,19987.0,0,2,5,2022,145,0,0,26954.0,1070130.0,28709.0,17529.559313168276,0.0
2022-05-26,2750.0,0,3,5,2022,146,0,0,19987.0,61609.0,20300.571428571428,12518.391018877546,0.0
2022-05-27,12602.0,0,4,5,2022,147,0,0,2750.0,19259.0,19349.571428571428,12858.933381330686,0.0
2022-05-28,9354.0,0,5,5,2022,148,0,0,12602.0,13645.0,18736.571428571428,13271.849508442183,0.0
2022-05-29,4411.0,0,6,5,2022,149,0,0,9354.0,43243.0,13189.142857142857,8622.559031699055,0.0
2022-05-30,5903.0,0,0,5,2022,150,0,0,4411.0,16266.0,11708.714285714286,8891.665499588873,0.0
2022-05-31,5765.5,0,1,5,2022,151,0,0,5903.0,26954.0,8681.785714285714,5960.107321679262,0.0
2022-06-01,23432.0,0,2,6,2022,152,1,0,5765.5,19987.0,9173.92857142857,7085.228707070134,0.0
2022-06-02,56216.0,0,3,6,2022,153,1,0,23432.0,2750.0,16811.928571428572,18549.56923487637,0.0
2022-06-03,46428.0,0,4,6,2022,154,1,0,56216.0,12602.0,21644.214285714286,21449.360535882235,0.0
2022-06-04,17774.5,0,5,6,2022,155,1,0,46428.0,9354.0,22847.14285714286,20873.61358984068,0.0
2022-06-05,5597.0,0,6,6,2022,156,1,0,17774.5,4411.0,23016.571428571428,20703.14625300855,0.0
2022-06-06,64682.0,0,0,6,2022,157,1,0,5597.0,5903.0,31413.571428571428,24225.633587963413,0.0
2022-06-07,18480.0,0,1,6,2022,158,1,0,64682.0,5765.5,33229.92857142857,22389.16242807325,0.0
2022-06-08,30185.0,0,2,6,2022,159,0,0,18480.0,23432.0,34194.642857142855,22039.377772154676,0.0
2022-06-09,1000018325.0,0,3,6,2022,160,0,0,30185.0,56216.0,142885924.5,377959862.58096814,0.0
2022-06-10,28316.0,0,4,6,2022,161,0,0,1000018325.0,46428.0,142883337.07142857,377961003.46297807,0.0
2022-06-11,16311.0,0,5,6,2022,162,0,0,28316.0,17774.5,142883128.0,377961095.66148597,0.0
2022-06-12,19577.0,0,6,6,2022,163,0,0,16311.0,5597.0,142885125.14285713,377960214.9066176,0.0
2022-06-13,21326.0,0,0,6,2022,164,0,0,19577.0,64682.0,142878931.42857143,377962945.7524051,0.0
2022-06-14,11756.0,0,1,6,2022,165,0,0,21326.0,18480.0,142877970.85714287,377963369.3444197,0.0
2022-06-15,27299.0,0,2,6,2022,166,0,0,11756.0,30185.0,142877558.57142857,377963551.1354846,0.0
2022-06-16,16379.0,0,3,6,2022,167,0,0,27299.0,1000018325.0,20137.714285714286,6038.453176814932,0.0
2022-06-17,1012222.5,0,4,6,2022,168,0,0,16379.0,28316.0,160695.7857142857,375519.2216739064,0.0
2022-06-18,11377.0,0,5,6,2022,169,0,0,1012222.5,16311.0,159990.92857142858,375839.8973711552,0.0
2022-06-19,4098.0,0,6,6,2022,170,0,0,11377.0,19577.0,157779.64285714287,376847.9083321641,0.0
2022-06-20,20843.0,0,0,6,2022,171,0,0,4098.0,21326.0,157710.64285714287,376877.09983206395,0.0
2022-06-21,9343.0,0,1,6,2022,172,0,0,20843.0,11756.0,157365.92857142858,377033.9193730521,0.0
2022-06-22,12151.0,0,2,6,2022,173,0,0,9343.0,27299.0,155201.92857142858,377947.22899872484,0.0
2022-06-23,8868.5,0,3,6,2022,174,0,0,12151.0,16379.0,154129.0,378417.3745212203,0.0
2022-06-24,27167.0,0,4,6,2022,175,0,0,8868.5,1012222.5,13406.785714285714,7894.7196307233535,0.0
2022-06-25,11784.0,0,5,6,2022,176,0,0,27167.0,11377.0,13464.92857142857,7878.761827116569,0.0
2022-06-26,19286.0,0,6,6,2022,177,0,0,11784.0,4098.0,15634.642857142857,6899.773289235035,0.0
2022-06-27,2677.0,0,0,6,2022,178,0,0,19286.0,20843.0,13039.5,7950.591045821116,0.0
2022-06-28,18948.0,0,1,6,2022,179,0,0,2677.0,9343.0,14411.642857142857,8034.697833862308,0.0
2022-06-29,2649.0,0,2,6,2022,180,0,0,18948.0,12151.0,13054.214285714286,9198.633868638088,0.0
2022-06-30,1000004227.0,0,3,6,2022,181,0,0,2649.0,8868.5,142869534.0,377960873.06804436,0.0
2022-07-01,26784.0,0,4,7,2022,182,1,0,1000004227.0,27167.0,142869479.2857143,377960897.19253784,0.0
2022-07-02,10229.0,0,5,7,2022,183,1,0,26784.0,11784.0,142869257.14285713,377960995.1500802,0.0
2022-07-03,3783.0,0,6,7,2022,184,1,0,10229.0,19286.0,142867042.42857143,377961971.7514024,0.0
2022-07-04,16488.5,0,0,7,2022,185,1,0,3783.0,2677.0,142869015.5,377961101.6939855,0.0
2022-07-05,64764.0,0,1,7,2022,186,1,0,16488.5,18948.0,142875560.64285713,377958216.0601521,0.0
2022-07-06,18531.0,0,2,7,2022,187,1,0,64764.0,2649.0,142877829.5,377957215.5075391,0.0
2022-07-07,1000011222.5,0,3,7,2022,188,1,0,18531.0,1000004227.0,142878828.85714287,377959859.55800647,0.0
2022-07-08,12867.0,0,4,7,2022,189,0,0,1000011222.5,26784.0,142876840.7142857,377960736.26160306,0.0
2022-07-09,37342.5,0,5,7,2022,190,0,0,12867.0,10229.0,142880714.07142857,377959028.2766212,0.0
2022-07-10,1000011493.0,0,6,7,2022,191,0,0,37342.5,3783.0,285738958.35714287,487940940.99019384,0.0
2022-07-11,11549.0,0,0,7,2022,192,0,0,1000011493.0,16488.5,285738252.71428573,487941423.0621622,0.0
2022-07-12,43458.0,0,1,7,2022,193,0,0,11549.0,64764.0,285735209.0,487943502.1166838,0.0
2022-07-13,17731.0,0,2,7,2022,194,0,0,43458.0,18531.0,285735094.71428573,487943580.1904763,0.0
2022-07-14,-240.0,0,3,7,2022,195,0,0,17731.0,1000011222.5,142876314.35714287,377961087.41474533,0.0
2022-07-15,1000051477.5,0,4,7,2022,196,0,0,-240.0,12867.0,285738973.0,487954680.72952133,0.0
2022-07-16,13081.0,0,5,7,2022,197,0,0,1000051477.5,37342.5,285735507.0714286,487957048.36249727,0.0
2022-07-17,8158.0,0,6,7,2022,198,0,0,13081.0,1000011493.0,142877887.7857143,377978025.04403293,0.0
2022-07-18,11646.0,0,0,7,2022,199,0,0,8158.0,11549.0,142877901.64285713,377978018.9334347,0.0
2022-07-19,80435.0,0,1,7,2022,200,0,0,11646.0,43458.0,142883184.07142857,377975690.30617756,0.0
2022-07-20,14865.0,0,2,7,2022,201,0,0,80435.0,17731.0,142882774.64285713,377975870.8538607,0.0
2022-07-21,3772.0,0,3,7,2022,202,0,0,14865.0,-240.0,142883347.7857143,377975618.0864257,0.0
2022-07-22,9789.5,0,4,7,2022,203,0,0,3772.0,1000051477.5,20249.5,26782.072469945226,0.0
2022-07-23,1022306.0,0,5,7,2022,204,0,0,9789.5,13081.0,164424.5,379223.8793149176,0.0
2022-07-24,1030.0,0,6,7,2022,205,0,0,1022306.0,8158.0,163406.2142857143,379722.65956515033,0.0
2022-07-25,1000012704.0,0,0,7,2022,206,0,0,1030.0,11646.0,143020700.2142857,377898137.78411055,0.0
2022-07-26,16873.0,0,1,7,2022,207,0,0,1000012704.0,80435.0,143011619.92857143,377902145.5891797,0.0
2022-07-27,5276.0,0,2,7,2022,208,0,0,16873.0,14865.0,143010250.07142857,377902750.34634966,0.0
2022-07-28,10156.0,0,3,7,2022,209,0,0,5276.0,3772.0,143011162.07142857,377902347.7134964,0.0
2022-07-29,34264.0,0,4,7,2022,210,0,0,10156.0,9789.5,143014658.42857143,377900804.26470774,0.0
2022-07-30,33780.0,0,5,7,2022,211,0,0,34264.0,1022306.0,142873440.42857143,377962888.61778903,0.0
2022-07-31,1006672.0,0,6,7,2022,212,0,0,33780.0,1030.0,143017103.57142857,377899717.9329513,0.0
2022-08-01,13561.0,0,0,8,2022,213,1,0,1006672.0,1000012704.0,160083.14285714287,373478.41843895655,0.0
2022-08-02,1018456.0,0,1,8,2022,214,1,0,13561.0,16873.0,303166.4285714286,484751.105300641,0.0
2022-08-03,21843.0,0,2,8,2022,215,1,0,1018456.0,5276.0,305533.14285714284,483091.9096842478,0.0
2022-08-04,21594.0,0,3,8,2022,216,1,0,21843.0,10156.0,307167.14285714284,481944.3000054049,0.0
2022-08-05,24049.5,0,4,8,2022,217,1,0,21594.0,34264.0,305707.9285714286,482922.77143410716,0.0
2022-08-06,21396.0,0,5,8,2022,218,1,0,24049.5,33780.0,303938.78571428574,484106.2184313399,0.0
2022-08-07,37608.5,0,6,8,2022,219,1,0,21396.0,1006672.0,165501.14285714287,376186.1171141102,0.0
2022-08-08,7276.0,0,0,8,2022,220,0,0,37608.5,13561.0,164603.2857142857,376616.45256258186,0.0
2022-08-09,16464.0,0,1,8,2022,221,0,0,7276.0,1018456.0,21461.571428571428,9070.572812785367,0.0
2022-08-10,18657.0,0,2,8,2022,222,0,0,16464.0,21843.0,21006.428571428572,9127.995352430582,0.0
2022-08-11,16852.0,0,3,8,2022,223,0,0,18657.0,21594.0,20329.0,9252.238154694634,0.0
2022-08-12,32962.0,0,4,8,2022,224,0,0,16852.0,24049.5,21602.214285714286,10392.51743341422,0.0
2022-08-13,7268.5,0,5,8,2022,225,0,0,32962.0,21396.0,19584.0,11725.520814632684,0.0
2022-08-14,14354.0,0,6,8,2022,226,0,0,7268.5,37608.5,16261.92857142857,8661.641684712848,0.0
2022-08-15,20700.5,0,0,8,2022,227,0,1,14354.0,7276.0,18179.714285714286,7781.954657100792,0.0
2022-08-16,4187.0,0,1,8,2022,228,0,0,20700.5,16464.0,16425.85714285714,9439.925698725665,0.0
2022-08-17,19333.0,0,2,8,2022,229,0,0,4187.0,18657.0,16522.428571428572,9469.964643012347,0.0
2022-08-18,7138.0,0,3,8,2022,230,0,0,19333.0,16852.0,15134.714285714286,10104.124634602129,0.0
2022-08-19,28945.0,0,4,8,2022,231,0,0,7138.0,32962.0,14560.857142857143,8973.727386402199,0.0
2022-08-20,14676.0,0,5,8,2022,232,0,0,28945.0,7268.5,15619.07142857143,8388.1142304919,0.0
2022-08-21,3955.0,0,6,8,2022,233,0,0,14676.0,14354.0,14133.5,9497.056222734234,0.0
2022-08-22,1716.0,0,0,8,2022,234,0,0,3955.0,20700.5,11421.42857142857,10006.21439132343,0.0
2022-08-23,9502.0,0,1,8,2022,235,0,0,1716.0,4187.0,12180.714285714286,9557.349740431042,0.0
2022-08-24,8533.0,0,2,8,2022,236,0,0,9502.0,19333.0,10637.857142857143,9069.595505807687,0.0
2022-08-25,12946.0,0,3,8,2022,237,0,0,8533.0,7138.0,11467.57142857143,8961.07246808458,0.0
2022-08-26,8747.0,0,4,8,2022,238,0,0,12946.0,28945.0,8582.142857142857,4572.855269353681,0.0
2022-08-27,22708.0,0,5,8,2022,239,0,0,8747.0,14676.0,9729.57142857143,6814.868924079809,0.0
2022-08-28,11340.0,0,6,8,2022,240,0,0,22708.0,3955.0,10784.57142857143,6326.021138745997,0.0
2022-08-29,22598.0,0,0,8,2022,241,0,0,11340.0,1716.0,13767.714285714286,6260.1301680375145,0.0
2022-08-30,20950.0,0,1,8,2022,242,0,0,22598.0,9502.0,15403.142857142857,6452.4142989414095,0.0
2022-08-31,16045.0,0,2,8,2022,243,0,0,20950.0,8533.0,16476.285714285714,5700.19839208686,0.0
2022-09-01,8800.0,0,3,9,2022,244,1,0,16045.0,12946.0,15884.0,6310.842506374473,0.0
2022-09-02,7574.0,0,4,9,2022,245,1,0,8800.0,8747.0,15716.42857142857,6543.230198204573,0.0
2022-09-03,44000.0,0,5,9,2022,246,1,0,7574.0,22708.0,18758.14285714286,12537.924666285578,0.0
2022-09-04,25384.5,0,6,9,2022,247,1,0,44000.0,11340.0,20764.5,12273.94810303453,0.0
2022-09-05,26185.0,0,0,9,2022,248,1,0,25384.5,22598.0,21276.928571428572,12437.047002919684,0.0
2022-09-06,21903.0,0,1,9,2022,249,1,0,26185.0,20950.0,21413.071428571428,12438.087794576084,0.0
2022-09-07,34662.0,0,2,9,2022,250,1,0,21903.0,16045.0,24072.64285714286,13073.133034254333,0.0
2022-09-08,7456.0,0,3,9,2022,251,0,0,34662.0,8800.0,23880.64285714286,13341.926372609612,0.0
2022-09-09,14671.0,0,4,9,2022,252,0,0,7456.0,7574.0,24894.5,12108.933149467013,0.0
2022-09-10,52723.0,0,5,9,2022,253,0,0,14671.0,44000.0,26140.64285714286,14596.190998194374,0.0
2022-09-11,15338.0,0,6,9,2022,254,0,0,52723.0,25384.5,24705.428571428572,15165.746548987298,0.0
2022-09-12,21172.0,0,0,9,2022,255,0,0,15338.0,26185.0,23989.285714285714,15202.550071514574,0.0
2022-09-13,7279.0,0,1,9,2022,256,0,0,21172.0,21903.0,21900.14285714286,16487.543821239775,0.0
2022-09-14,11619.0,0,2,9,2022,257,0,0,7279.0,34662.0,18608.285714285714,15800.934804624703,0.0
2022-09-15,11958.0,0,3,9,2022,258,0,0,11619.0,7456.0,19251.428571428572,15356.728375911516,0.0
2022-09-16,8229.0,0,4,9,2022,259,0,0,11958.0,14671.0,18331.14285714286,15861.69265681582,0.0
2022-09-17,15523.0,0,5,9,2022,260,0,0,8229.0,52723.0,13016.857142857143,4777.624301061261,0.0
2022-09-18,49117.0,0,6,9,2022,261,0,0,15523.0,15338.0,17842.428571428572,14558.982316227992,0.0
2022-09-19,591.0,0,0,9,2022,262,0,0,49117.0,21172.0,14902.285714285714,15799.780896663447,0.0
2022-09-20,14339.0,0,1,9,2022,263,0,0,591.0,7279.0,15910.857142857143,15453.590465746298,0.0
2022-09-21,10529.5,0,2,9,2022,264,0,0,14339.0,11619.0,15755.214285714286,15509.406520847628,0.0
2022-09-22,47297.0,0,3,9,2022,265,0,0,10529.5,11958.0,20803.64285714286,19344.71993452841,0.0
